400,32,ULUBORLU,38.078327,30.450939
401,32,YALVAÇ,38.299469,31.175798
402,32,YENİŞARBADEMLİ,37.705942,31.383273
403,33,AKDENİZ,36.799274,34.628338
404,33,ANAMUR,36.077279,32.832885
405,33,AYDINCIK,36.143189,33.321002
406,33,BOZYAZI,36.105423,32.973893
407,33,ÇAMLIYAYLA,37.166528,34.593583
408,33,ERDEMLİ,36.605816,34.310164
409,33,GÜLNAR (GÜLPINAR),36.33873,33.39912
410,33,MEZİTLİ,36.747198,34.527512
411,33,MUT,36.645379,33.437092
412,33,SİLİFKE,36.376324,33.925308
413,33,TARSUS,36.916469,34.895246
414,33,TOROSLAR,36.810427,34.620433
415,33,YENİŞEHİR,36.782331,34.592199
416,34,ADALAR,40.874652,29.129562
417,34,ARNAVUTKÖY,41.18639,28.738885
418,34,ATAŞEHİR,40.992612,29.127235
419,34,AVCILAR,40.981196,28.723092
420,34,BAĞCILAR,41.034506,28.856851
421,34,BAHÇELİEVLER,41.001916,28.863364
422,34,BAKIRKÖY,40.977976,28.869589
423,34,BAŞAKŞEHİR,41.081383,28.808342
424,34,BAYRAMPAŞA,41.035689,28.9119
425,34,BEŞİKTAŞ,41.041675,29.004382
426,34,BEYKOZ,41.134305,29.092057
427,34,BEYLİKDÜZÜ,40.982,28.639899
428,34,BEYOĞLU,41.037907,28.984969
429,34,BÜYÜKÇEKMECE,41.024472,28.585452
430,34,ÇATALCA,41.142257,28.45746
431,34,ÇEKMEKÖY,41.014634,29.190045
432,34,ESENLER,41.037676,28.882381
433,34,ESENYURT,41.035893,28.678994
434,34,EYÜP,41.045885,28.936837
435,34,FATİH,41.016063,28.941625
436,34,GAZİOSMANPAŞA,41.05735,28.913706
437,34,GÜNGÖREN,41.01164,28.873362
438,34,KADIKÖY,40.991414,29.023911
439,34,KAĞITHANE,41.079765,28.97224
440,34,KARTAL,40.887367,29.189345
441,34,KÜÇÜKÇEKMECE,41.003556,28.798093
442,34,MALTEPE,40.923367,29.133631
443,34,PENDİK,40.876547,29.237495
444,34,SANCAKTEPE,40.983422,29.231305
445,34,SARIYER,41.167773,29.056879
446,34,SİLİVRİ,41.073674,28.247865
447,34,SULTANBEYLİ,40.968417,29.262001
448,34,SULTANGAZİ,41.107397,28.859986
449,34,ŞİLE,41.1749,29.609586
450,34,ŞİŞLİ,41.05869,28.987898
451,34,TUZLA,40.817513,29.304203
452,34,ÜMRANİYE,41.025737,29.096297
453,34,ÜSKÜDAR,41.025853,29.015674
454,34,ZEYTİNBURNU,40.988426,28.903878
455,35,ALİAĞA,38.79956,26.97074
456,35,BALÇOVA,38.394987,27.057894
457,35,BAYINDIR,38.217482,27.647944
458,35,BAYRAKLI,38.468071,27.131044
459,35,BERGAMA,39.121447,27.179912
460,35,BEYDAĞ,38.084696,28.210594
461,35,BORNOVA,38.466412,27.219214
462,35,BUCA,38.388129,27.175331
463,35,ÇEŞME,38.324305,26.303211
464,35,ÇİĞLİ,38.496302,27.060382
465,35,DİKİLİ,39.074898,26.889191
466,35,FOÇA,38.670371,26.757911
467,35,GAZİEMİR,38.335132,27.134323
468,35,GÜZELBAHÇE,38.375409,26.87524
469,35,KARABAĞLAR,38.37741,27.132203
470,35,KARABURUN,38.63825,26.512734
471,35,KARŞIYAKA,38.455436,27.120076
472,35,KEMALPAŞA,38.427493,27.418792
473,35,KINIK,39.085898,27.3818
474,35,KİRAZ,38.230195,28.206399
475,35,KONAK,38.428673,27.134898
476,35,MENDERES(CUMAOVASI),38.25174,27.132661
477,35,MENEMEN,38.610365,27.069653
478,35,NARLIDERE,38.394188,27.009915
479,35,ÖDEMİŞ,38.228289,27.974841
480,35,SEFERİHİSAR,38.195147,26.834393
481,35,SELÇUK,37.950841,27.369951
482,35,TİRE,38.089474,27.731837
483,35,TORBALI,38.155727,27.364489
484,35,URLA,38.32497,26.766804
485,36,AKYAKA,40.742557,43.627373
486,36,ARPAÇAY,40.846744,43.332088
487,36,DİGOR,40.375076,43.414176
488,36,KAĞIZMAN,40.140644,43.119116
490,36,SARIKAMIŞ,40.333395,42.590475
491,36,SELİM,40.464111,42.79062
492,36,SUSUZ,40.779632,43.129797
493,37,ABANA,41.978752,34.014744
494,37,AĞLI,41.686989,33.55381
495,37,ARAÇ,41.242637,33.328503
496,37,AZDAVAY,41.642531,33.305713
497,37,BOZKURT,41.957339,34.011672
498,37,CİDE,41.892219,33.003672
499,37,ÇATALZEYTİN,41.951177,34.226702
500,37,DADAY,41.477625,33.469224
501,37,DEVREKANİ,41.603888,33.835207
502,37,DOĞANYURT,42.004298,33.460475
503,37,HANÖNÜ(GÖKÇEAĞAÇ),41.6254,34.463264
504,37,İHSANGAZİ,41.203849,33.554717
505,37,İNEBOLU,41.977244,33.759353
507,37,KÜRE,41.805978,33.71026
508,37,PINARBAŞI,41.603834,33.110761
509,37,SEYDİLER,41.619946,33.718516
510,37,ŞENPAZAR,41.809735,33.231395
511,37,TAŞKÖPRÜ,41.509943,34.21028
512,37,TOSYA,41.017417,34.037463
513,38,AKKIŞLA,39.002353,36.17354
514,38,BÜNYAN,38.855058,35.852095
515,38,DEVELİ,38.388645,35.492814
516,38,FELAHİYE,39.090091,35.567338
517,38,HACILAR,38.645979,35.452552
518,38,İNCESU,38.623298,35.183857
519,38,KOCASİNAN,38.729207,35.478468
520,38,MELİKGAZİ,38.71887,35.487703
521,38,ÖZVATAN(ÇUKUR),39.10638,35.699112
522,38,PINARBAŞI,38.72051,36.395019
523,38,SARIOĞLAN,39.077818,35.966954
524,38,SARIZ,38.480571,36.497795
525,38,TALAS,38.687496,35.555561
526,38,TOMARZA,38.447919,35.799104
527,38,YAHYALI,38.099165,35.359154
528,38,YEŞİLHİSAR,38.356157,35.08594
529,39,BABAESKİ,41.431318,27.091797
530,39,DEMİRKÖY,41.822617,27.762748
532,39,KOFÇAZ,41.942794,27.15714
533,39,LÜLEBURGAZ,41.402741,27.365639
534,39,PEHLİVANKÖY,41.347107,26.924351
535,39,PINARHİSAR,41.624267,27.517885
536,39,VİZE,41.572973,27.767141
537,40,AKÇAKENT,39.624977,34.096221
538,40,AKPINAR,39.451992,33.960216
539,40,BOZTEPE,39.270216,34.265832
540,40,ÇİÇEKDAĞI,39.601666,34.418061
541,40,KAMAN,39.358936,33.723367
543,40,MUCUR,39.063533,34.373846
544,41,BAŞİSKELE,40.745248,29.956344
545,41,ÇAYIROVA,40.824215,29.372233
546,41,DARICA,40.762176,29.384333
547,41,DERİNCE,40.756186,29.830913
548,41,DİLOVASI,40.787621,29.544152
549,41,GEBZE,40.79875,29.434477
550,41,GÖLCÜK,40.716848,29.819531
551,41,İZMİT,40.763891,29.93041
552,41,KANDIRA,41.070357,30.152393
553,41,KARAMÜRSEL,40.691273,29.616413
554,41,KARTEPE,40.753365,30.023215
555,41,KÖRFEZ(TÜTÜNÇİFTLİK),40.776382,29.737712
556,42,AHIRLI,37.239075,32.120871
557,42,AKÖREN,37.452597,32.371133
558,42,AKŞEHİR,38.360252,31.417984
559,42,ALTINEKİN,38.308268,32.86888
560,42,BEYŞEHİR,37.679794,31.724292
561,42,BOZKIR,37.188912,32.245386
562,42,CİHANBEYLİ,38.656877,32.9233
563,42,ÇELTİK,39.023427,31.790551
564,42,ÇUMRA,37.573894,32.781034
565,42,DERBENT,38.013425,32.015319
566,42,DEREBUCAK,37.391074,31.510079
567,42,DOĞANHİSAR,38.145951,31.676744
568,42,EMİRGAZİ,37.904078,33.836141
569,42,EREĞLİ,37.512315,34.048799
570,42,GÜNEYSINIR,37.26792,32.727413
571,42,HADİM,36.986058,32.455871
572,42,HALKAPINAR,37.433638,34.186852
573,42,HÜYÜK,37.951275,31.599327
574,42,ILGIN,38.281719,31.913944
575,42,KADINHANI,38.240866,32.207864
576,42,KARAPINAR,37.715319,33.546569
577,42,KARATAY,37.870987,32.503329
578,42,KULU,39.090238,33.080523
579,42,MERAM,37.870609,32.493968
580,42,SARAYÖNÜ,38.26466,32.407074
581,42,SELÇUKLU,37.887783,32.495055
582,42,SEYDİŞEHİR,37.419259,31.848214
583,42,TAŞKENT,36.923682,32.493223
584,42,TUZLUKÇU,38.474371,31.629475
585,42,YALIHÜYÜK,37.300529,32.08545
586,42,YUNAK,38.813456,31.735646
587,43,ALTINTAŞ,39.057993,30.108555
588,43,ASLANAPA,39.214899,29.87034
